72.0
[72.0, 0, 288.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[76.5, 0, 283.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[81.0, 0, 279.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[85.5, 0, 274.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[90.0, 0, 270.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[90.0, 0, 265.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[94.5, 0, 265.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[99.0, 0, 261.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[103.5, 0, 256.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[108.0, 0, 252.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[112.5, 0, 247.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[117.0, 0, 243.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[121.5, 0, 238.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[121.5, 0, 234.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[126.0, 0, 234.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[130.5, 0, 229.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[135.0, 0, 225.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[139.5, 0, 220.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[144.0, 0, 216.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[148.5, 0, 211.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[153.0, 0, 207.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[153.0, 0, 202.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[157.5, 0, 202.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[162.0, 0, 198.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[166.5, 0, 193.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[166.5, 0, 189.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[171.0, 0, 184.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[175.5, 0, 180.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[180.0, 0, 175.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[184.5, 0, 175.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[189.0, 0, 171.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[193.5, 0, 166.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[198.0, 0, 162.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[202.5, 0, 157.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[207.0, 0, 153.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[211.5, 0, 148.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 351.3, 0, 180, 0, 351.3, 0, 180, 0]
[216.0, 0, 144.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 351.3, 0, 180, 0, 351.3, 0, 180, 0]
[220.5, 0, 139.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[225.0, 0, 135.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 351.3, 0, 180, 0, 351.3, 0, 180, 0]
[229.5, 0, 130.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[234.0, 0, 126.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[238.5, 0, 121.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 351.3, 0, 180, 0, 351.3, 0, 180, 0]
[243.0, 0, 117.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[247.5, 0, 112.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[252.0, 0, 108.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[256.5, 0, 103.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[261.0, 0, 99.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[265.5, 0, 94.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[270.0, 0, 90.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[274.5, 0, 85.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[279.0, 0, 81.0, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[283.5, 0, 76.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0]
[288.0, 0, 72.0, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0]
[292.5, 0, 67.5, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0]
[297.0, 0, 63.0, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0]
[301.5, 0, 58.5, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0]
[306.0, 0, 54.0, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0]
[310.5, 0, 49.5, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 17.4, 0, 180, 0, 17.4, 0, 180, 0]
[315.0, 0, 45.0, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 17.4, 0, 180, 0, 17.4, 0, 180, 0]
[319.5, 0, 40.5, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0]
[324.0, 0, 36.0, 0, 17.4, 0, 180, 0, 17.4, 0, 180, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0]
[328.5, 0, 31.5, 0, 17.4, 0, 180, 0, 17.4, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[333.0, 0, 27.0, 0, 17.4, 0, 180, 0, 17.4, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[337.5, 0, 22.5, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[342.0, 0, 18.0, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[346.5, 0, 13.5, 0, 17.4, 0, 180, 0, 17.4, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[351.0, 0, 9.0, 0, 17.4, 0, 180, 0, 17.4, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
[355.5, 0, 4.5, 0, 8.7, 0, 180, 0, 8.7, 0, 180, 0, 0.0, 0, 180, 0, 0.0, 0, 180, 0]
74.0
[0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0, 0, 0, 180, 0]
[4.5, 0, 355.5, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[9.0, 0, 351.0, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[13.5, 0, 346.5, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[18.0, 0, 346.5, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[22.5, 0, 342.0, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[27.0, 0, 337.5, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[27.0, 0, 333.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[31.5, 0, 328.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[36.0, 0, 324.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[36.0, 0, 319.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[40.5, 0, 315.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[45.0, 0, 315.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[49.5, 0, 310.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[54.0, 0, 306.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[58.5, 0, 301.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[58.5, 0, 297.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[58.5, 0, 292.5, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[63.0, 0, 288.0, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[67.5, 0, 283.5, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[72.0, 0, 283.5, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[76.5, 0, 279.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[81.0, 0, 274.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[85.5, 0, 270.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[90.0, 0, 265.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[94.5, 0, 261.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[99.0, 0, 256.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[103.5, 0, 256.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[108.0, 0, 252.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[112.5, 0, 247.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[117.0, 0, 243.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[121.5, 0, 238.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[121.5, 0, 234.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[121.5, 0, 229.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[126.0, 0, 225.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[126.0, 0, 225.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[130.5, 0, 220.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[135.0, 0, 216.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[139.5, 0, 211.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[144.0, 0, 207.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[148.5, 0, 202.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[153.0, 0, 198.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[157.5, 0, 193.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[162.0, 0, 193.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[166.5, 0, 189.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[166.5, 0, 184.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[166.5, 0, 184.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[171.0, 0, 180.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[175.5, 0, 175.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[180.0, 0, 171.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[184.5, 0, 166.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[184.5, 0, 166.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[184.5, 0, 166.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[184.5, 0, 166.5, 0, 342.6, 0, 180.0, 0, 342.6, 0, 180.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[189.0, 0, 162.0, 0, 342.6, 0, 180.0, 0, 342.6, 0, 180.0, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0]
[193.5, 0, 157.5, 0, 333.90000000000003, 0, 180.0, 0, 333.90000000000003, 0, 180.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[198.0, 0, 153.0, 0, 325.20000000000005, 0, 171.3, 0, 325.20000000000005, 0, 171.3, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0]
[202.5, 0, 148.5, 0, 316.50000000000006, 0, 171.3, 0, 316.50000000000006, 0, 171.3, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0]
[207.0, 0, 144.0, 0, 316.50000000000006, 0, 171.3, 0, 316.50000000000006, 0, 171.3, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0]
[211.5, 0, 139.5, 0, 316.50000000000006, 0, 171.3, 0, 316.50000000000006, 0, 171.3, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0]
[216.0, 0, 135.0, 0, 316.50000000000006, 0, 171.3, 0, 316.50000000000006, 0, 171.3, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0]
[220.5, 0, 130.5, 0, 316.50000000000006, 0, 171.3, 0, 316.50000000000006, 0, 171.3, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0]
[225.0, 0, 126.0, 0, 316.50000000000006, 0, 171.3, 0, 316.50000000000006, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[229.5, 0, 121.5, 0, 316.50000000000006, 0, 171.3, 0, 316.50000000000006, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[234.0, 0, 117.0, 0, 316.50000000000006, 0, 171.3, 0, 316.50000000000006, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[238.5, 0, 112.5, 0, 316.50000000000006, 0, 171.3, 0, 316.50000000000006, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[243.0, 0, 108.0, 0, 325.20000000000005, 0, 171.3, 0, 325.20000000000005, 0, 171.3, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0]
[247.5, 0, 103.5, 0, 333.90000000000003, 0, 171.3, 0, 333.90000000000003, 0, 171.3, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0]
[252.0, 0, 99.0, 0, 342.6, 0, 171.3, 0, 342.6, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[256.5, 0, 94.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[261.0, 0, 90.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[265.5, 0, 85.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[270.0, 0, 81.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[274.5, 0, 76.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[279.0, 0, 72.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[283.5, 0, 67.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[288.0, 0, 63.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[292.5, 0, 58.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[297.0, 0, 54.0, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0]
[301.5, 0, 49.5, 0, 351.3, 0, 171.3, 0, 351.3, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[306.0, 0, 45.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[310.5, 0, 45.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 17.4, 0, 171.3, 0, 17.4, 0, 171.3, 0]
[315.0, 0, 40.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 17.4, 0, 171.3, 0, 17.4, 0, 171.3, 0]
[319.5, 0, 36.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 17.4, 0, 171.3, 0, 17.4, 0, 171.3, 0]
[324.0, 0, 31.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 17.4, 0, 171.3, 0, 17.4, 0, 171.3, 0]
[328.5, 0, 27.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 17.4, 0, 171.3, 0, 17.4, 0, 171.3, 0]
[333.0, 0, 22.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[337.5, 0, 18.0, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[342.0, 0, 13.5, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0, 0.0, 0, 171.3, 0]
[346.5, 0, 13.5, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[351.0, 0, 9.0, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
[355.5, 0, 4.5, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0, 8.7, 0, 171.3, 0]
-70.0
